bend_hex	bend_int	lend_hex	lend_int	type	property
B2B20926	 638169778	B2B20926	 638169778	float2	fDecalEmissiveBoostParam
0A21F942	1123623178	0A21F942	1123623178	texture	tPrimNormalMap
9B3067BD	3177656475	9B3067BD	3177656475	texture	tDetailNormalBlendMap__disclosure
435485FF	4286927939	435485FF	4286927939	sampler	SSDisplacement__disclosure
ECBBF99D	2650389484	ECBBF99D	2650389484	float	fConditionsBlendHeightLimit
3460F2F2	4075970612	3460F2F2	4075970612	float2	fWindBranchWhip
CF790DBC	3154999759	CF790DBC	3154999759	cbuffer	CBWaterCustomLight
C071735A	1517515200	C071735A	1517515200	float	gActiveOcclusionAreaSize
A0A50B1D	 487302560	A0A50B1D	 487302560	bool 	bPaintNormalB
4D78E19A	2598467661	4D78E19A	2598467661	int4 	PickPositionArray
0EBBF5C9	3388324622	0EBBF5C9	3388324622	texture	tWaterBaseColor
BEFE3D72	1916665534	BEFE3D72	1916665534	float4	fFlowColor__uiColor
231BB48D	2377390883	231BB48D	2377390883	texture	tVolumeTex1
2AA81BEB	3944458282	2AA81BEB	3944458282	texture	tWaterNormalB
7F426962	1651065471	7F426962	1651065471	texture	tGBuffer0
5823EAB8	3102352216	5823EAB8	3102352216	=    	0x41000000
41EA2411	 287631937	41EA2411	 287631937	bool 	bBackFaceNormalFilp
7278FC04	  83654770	7278FC04	  83654770	float4	fToneColor
C32D298B	2334731715	C32D298B	2334731715	cbuffer	CBSSLR
ED0039A6	2788753645	ED0039A6	2788753645	cbuffer	CBVRGaussian
339BEEC5	3320748851	339BEEC5	3320748851	float	fReductionScale
005AC435	 902060544	005AC435	 902060544	UAV  	tTSAODepthMipMapTarget2
81D6F50B	 200660609	81D6F50B	 200660609	float	lightProbesHemisphereBottomIntensity//
9E676BED	3983239070	9E676BED	3983239070	float4	fDummyColor
70A39CC7	3348931440	70A39CC7	3348931440	float3	fRGBchFactor_uiColor
20392002	  35666208	20392002	  35666208	UAV  	RwImage
47DE1959	1494867527	47DE1959	1494867527	float2	fSize
F4BF7307	 125026292	F4BF7307	 125026292	float	fSplashOffsetX
E5D7E74F	1340594149	E5D7E74F	1340594149	cbuffer	CBMhSky2SimpleVS
B2EB0F75	1963977650	B2EB0F75	1963977650	float	fSHDiffuseScaleInv
373FBEB4	3032366903	373FBEB4	3032366903	texture	tGUIEmissiveMap
19BC70CE	3463494681	19BC70CE	3463494681	bool 	bUseUVSecondarySnowMt
92724289	2302833298	92724289	2302833298	bool 	bUVsecondaryXprojection
FFA38C02	  42771455	FFA38C02	  42771455	texture	tileLighting
7C092EEE	3995994492	7C092EEE	3995994492	float	fRaflectionRate__uiUNorm
2095D9E9	3923350816	2095D9E9	3923350816	float	fAlbedoBlend__uiSNorm
0F821E0C	 203325967	0F821E0C	 203325967	float	fWindBranchAdherences_z
89642998	2552849545	89642998	2552849545	float	fHalfPixelSize
4A4A3E96	2520664650	4A4A3E96	2520664650	float4	fFilterRegion
833EE6E2	3806740099	833EE6E2	3806740099	bool 	bUseNormalDisplacement
DD830B5F	1594590173	DD830B5F	1594590173	sampler	SSWaterWaveWrap
F9BFCE22	 583974905	F9BFCE22	 583974905	texture	gTubeLights
4585A65C	1554416965	4585A65C	1554416965	float	fFilterThreshold
FD1BDDA1	2715622397	FD1BDDA1	2715622397	float	fMieCoef
9F3B32A6	2788309919	9F3B32A6	2788309919	cbuffer	CBHazeFilter
E742FE63	1677607655	E742FE63	1677607655	cbuffer	CBMhMaterialNikuLocal__disclosure
9128E390	2430806161	9128E390	2430806161	uint 	iMipFogBlendMode
445C635B	1533238340	445C635B	1533238340	}    	cuboidVolumes
B2758450	1350858162	B2758450	1350858162	uint 	iOutputVertexOffset
460F3369	1764953926	460F3369	1764953926	float4	fBlurTargetDist
093DEC4D	1307327753	093DEC4D	1307327753	float	BokehVerticalStep
A8811F91	2434761128	A8811F91	2434761128	cbuffer	CBMhMaterialEM044Local__disclosure
BF326F24	 611267263	BF326F24	 611267263	float2	fResampleScale
CC921252	1376948940	CC921252	1376948940	texture	tCSZ
D06661DE	3730925264	D06661DE	3730925264	float	fSubSurfaceBlend__uiUNorm
0FB0946F	1872015375	0FB0946F	1872015375	bool 	bDecalAlphaMapUVFix
D46FE488	2296672212	D46FE488	2296672212	cbuffer	CBSystemGamma
FB2CE4EF	4024708347	FB2CE4EF	4024708347	int  	iDispChannel
CD6D2CC0	3224137165	CD6D2CC0	3224137165	cbuffer	CB_TemporalAA2
B42E46F7	4148571828	B42E46F7	4148571828	cbuffer	CBSystemSnow
D85C4F51	1364155608	D85C4F51	1364155608	float	fFogHStart
EA7C1399	2568191210	EA7C1399	2568191210	float4	fTestParam
2BA6AF94	2494539307	2BA6AF94	2494539307	float	fPaintRoughness__uiUNorm
72C674D2	3530868338	72C674D2	3530868338	uint 	iView
D42D5A19	 425340372	D42D5A19	 425340372	cbuffer	CBBokehComposite
AF6CB3C6	3333647535	AF6CB3C6	3333647535	float	fBlendFurHeight__uiUNorm
1E8214AB	2870247966	1E8214AB	2870247966	float	HBAORadiusToScreen
D8A8D3DB	3688081624	D8A8D3DB	3688081624	float3	fSkyFlowDir
661B721F	 527571814	661B721F	 527571814	uint4	shadowmap_size_region
CD793AD5	3577379277	CD793AD5	3577379277	UAV  	gHotLights
8AA57773	1937221002	8AA57773	1937221002	sampler	SSSnowMap__disclosure
A63B9484	2224307110	A63B9484	2224307110	=    	0x43480000
7BD979BB	3145324923	7BD979BB	3145324923	float4	fGUINoiseColor
63A63C1A	 440182371	63A63C1A	 440182371	UAV  	rwClearLumTrans1
BC6FADF8	4172115900	BC6FADF8	4172115900	float	fSnowPlaneNormal__uiUNorm
920D8D77	2005732754	920D8D77	2005732754	float3	fLightShaftColor
C8FC06BA	3121020104	C8FC06BA	3121020104	float	fTessLevel
286FFE86	2264821544	286FFE86	2264821544	float3	fAngleTreshold2
040E06D7	3607498244	040E06D7	3607498244	cbuffer	CBVignetting
0FF7471F	 524809999	0FF7471F	 524809999	texture	gSpeedTreeLocalWindIndexBuffer
C8FFC0C9	3384868808	C8FFC0C9	3384868808	uint 	gCollisionSpaceDivideX
4FC8336A	1781778511	4FC8336A	1781778511	UAV  	tTSAODepthMapOutput
D5D364FE	4268020693	D5D364FE	4268020693	cbuffer	CBMhMaterialSpeedTreeStdBlendSnowLocal__disclosure
C0818A8F	2408219072	C0818A8F	2408219072	float	fSkySunlightMaskAlpha
BFC12BB9	3106652607	BFC12BB9	3106652607	uint 	iDestNormalOffset
1FE4D52E	 785769503	1FE4D52E	 785769503	sampler	SSSkin__disclosure
E098E05B	1541445856	E098E05B	1541445856	texture	tNormalBlendMapR__disclosure
DAAFC3B5	3049500634	DAAFC3B5	3049500634	float4	fPickObjectColor
7F7D17CB	3407314303	7F7D17CB	3407314303	float4	fSnowUVTransformB
C21DAED9	3652066754	C21DAED9	3652066754	uint 	iOutlineId
069F2520	 539336454	069F2520	 539336454	float	fWaterDepthBias
862AB406	 112470662	862AB406	 112470662	texture	tDetailMapD__disclosure
83484DAA	2857191555	83484DAA	2857191555	float	fNoiseDensity
D386B9A9	2847508179	D386B9A9	2847508179	float2	fFXAATexOnePitch
46EFC0AF	2948656966	46EFC0AF	2948656966	UAV  	tDepthMipMapTarget2
1230E322	 585314322	1230E322	 585314322	=    	0x42480000
3C4F0B21	 554389308	3C4F0B21	 554389308	cbuffer	CBNewDOFFilter2
A9C38889	2307441577	A9C38889	2307441577	float	fMaxDepthBias
CD4F84FC	4236529613	CD4F84FC	4236529613	float4	fSparkleLightDir
51EA8B84	2223762001	51EA8B84	2223762001	float4	fSnowBaseMapFactor__uiColor//
C9EA759B	2608196297	C9EA759B	2608196297	float3	fRefractionFactor__uiColor
7ED9E12D	 769775998	7ED9E12D	 769775998	float3	cAxisX
A535AF3D	1034892709	A535AF3D	1034892709	float	fNoiseBlendBias
5564A9F6	4138296405	5564A9F6	4138296405	UAV  	rwRayVolumes
7FDB262C	 740744063	7FDB262C	 740744063	float	fFlowControl
E70356C5	3310748647	E70356C5	3310748647	texture	tVolumeMap
95999B1B	 463182229	95999B1B	 463182229	texture	tDetailMapA__disclosure
7A38ABE5	3853203578	7A38ABE5	3853203578	float	fBlendFurMapBlend__uiUNorm
4FB0F2AC	2901585999	4FB0F2AC	2901585999	cbuffer	CBImagePlane2
8FA9034E	1308862863	8FA9034E	1308862863	sampler	SSSkyCloud
1D9FECAA	2867633949	1D9FECAA	2867633949	float2	fBokehTap
A7FD7336	 913571239	A7FD7336	 913571239	float2	fViewOffset
3150EEB7	3085848625	3150EEB7	3085848625	float	fEdgeHeightBlendRate
22D69B15	 362534434	22D69B15	 362534434	=    	0x3e851eb8
6BE593C3	3281249643	6BE593C3	3281249643	float3	fMainCameraDir
A7361A90	2417637031	A7361A90	2417637031	texture	tVolumeBlendDepthMap
05283EF4	4097714181	05283EF4	4097714181	=    	0x000000ff
3A2A4D77	2001545786	3A2A4D77	2001545786	bool 	bDecalNormalBC5
0C93F0A4	2767229708	0C93F0A4	2767229708	float2	fScreenInverseSize
514347D4	3561440081	514347D4	3561440081	cbuffer	CBMhSkyPS
19963A87	2268763673	19963A87	2268763673	=    	0x43960000
659BC52F	 801479525	659BC52F	 801479525	UAV  	tLUT3DBlendMap
8C93CE0D	 231641996	8C93CE0D	 231641996	float	fDepthFar
869ED267	1741856390	869ED267	1741856390	float	fAngleFade
D9599CCA	3399244249	D9599CCA	3399244249	int  	iSSAOPrimaryReductionLevel
0A026910	 275317258	0A026910	 275317258	uint 	iDistanceFogFlags
10C4215D	1562493968	10C4215D	1562493968	float3	fDecalDistortionColor
4F0BCC5D	1573653327	4F0BCC5D	1573653327	float3	fEmissiveMapFactor
7ABD74EA	3933519226	7ABD74EA	3933519226	UAV  	tMipMapColorTarget1
BEB62ECB	3408836286	BEB62ECB	3408836286	float3	fLightColor
0703D45A	1523843847	0703D45A	1523843847	float	fFlow_Strength
34AFD044	1154527028	34AFD044	1154527028	texture	tBaseMap
83B71DFF	4280137603	83B71DFF	4280137603	uint 	uGeometryNum
AB30A083	2208313515	AB30A083	2208313515	float	fPartsMaskA__uiUNorm
54B5728B	2339550548	54B5728B	2339550548	float	far_coef
D5BCE602	  48676053	D5BCE602	  48676053	float	fRefraction_distortion__uiUNorm//
A513EBDB	3689616293	A513EBDB	3689616293	texture	gSrcVB
6D3E8DEB	3951902317	6D3E8DEB	3951902317	float4	fSkyBlendCloudMapFactor1
3B931B6B	1796969275	3B931B6B	1796969275	cbuffer	CBViewProjection
675CAEB5	3048103015	675CAEB5	3048103015	float3	fGUIGBufferEmissiveColor
E7889310	 278104295	E7889310	 278104295	int  	iSlantFloorWindIndex
679A321F	 523410023	679A321F	 523410023	bool 	bPositionPFValid
19237538	 947200793	19237538	 947200793	texture	tVfxNormalBlend
C6A99C59	1503439302	C6A99C59	1503439302	float2	fUVOffsetSpeedFactorB
AFD04244	1145229487	AFD04244	1145229487	float2	fMaskBlend_A__uiUNorm
48BB38F4	4097358664	48BB38F4	4097358664	float	fAddNormalBlend__uiUNorm
480C6B9B	2607483976	480C6B9B	2607483976	sampler	SSVertexPosition__disclosure
145CD731	 836197396	145CD731	 836197396	cbuffer	CBMhMaterialUberLocal__disclosure
F67A630D	 224623350	F67A630D	 224623350	float	fIceLocalVPushScale
5B86EFFD	4260333147	5B86EFFD	4260333147	float	fRimNormal__uiUNorm
6370BD19	 431845475	6370BD19	 431845475	cbuffer	CBMhSky2SimplePS
3484E100	  14779444	3484E100	  14779444	float	fCapsuleAOIntensity
BE994D16	 374184382	BE994D16	 374184382	bool3	bDecalNormalMapFlip
2D141D75	1964839981	2D141D75	1964839981	float	fMipFogIntensity
2AFC95E1	3784703018	2AFC95E1	3784703018	cbuffer	CBModelChain
680F46D1	3511029608	680F46D1	3511029608	float	fFinSpeedB
75E36AD0	3496665973	75E36AD0	3496665973	cbuffer	CBMotionBlur
91713DCB	3409801617	91713DCB	3409801617	UAV  	rwDownsampleDither
26B67CB1	2977740326	26B67CB1	2977740326	float3	whitecapTiling
A7244C07	 122430631	A7244C07	 122430631	uint 	iWingNum
C3EE308A	2318462659	C3EE308A	2318462659	float	fWN_RimOpacityPow
0E6429EA	3928581134	0E6429EA	3928581134	float	fDetailNormalBlend
0125721E	 510797057	0125721E	 510797057	uint4	iPrimParamEx3
439001A8	2818674755	439001A8	2818674755	cbuffer	CBVRRecompute
6A89435E	1581484394	6A89435E	1581484394	cbuffer	CBMhMaterialUberIceLocal__disclosure
076AA29A	2594335239	076AA29A	2594335239	float2	fDecalAlphaCorrectionMinMax//
